KNOWN VARIABLE VALUES
Porosity,Permeability
0.1,1e-14

KNOWN WELL PARAMETERS
Initial Pressure,Initial X,Layer Thickness,Action Well Radius,Rock Specific Heat,Rock Heat Conductivity,Rock Density,Rock Compressibility
3600000.0,240.0,100.0,0.0,1000.0,2.5,2500.0,0.0

GRID INFORMATION
Number of Grid Blocks,Number of Constant Sized Blocks,Constant Block Size,Block Growth Factor
100,20,0.01,1.2

PUMP INFORMATION
Pumping Scheme,Number of Pump Times,Deliverability,Production Index,Cutoff Pressure
Step Flows,1,0,0.0,0.0

Time [s],Mass Flowrate [kg/s]
43200.0,-5.0

OBSERVATION POINT 1
Property Observed,Radial Location [m],Number of Observations
Pressure,0.009999,644

Time [s],Observation
216727.83825816485,3586668.0694530974
217119.75116640746,3586697.66039553
217511.66407465006,3586727.1186000244
217903.57698289267,3586756.44496278
218295.48989113528,3586785.640393818
218687.40279937792,3586814.7057730523
219079.31570762052,3586843.641963512
219471.22861586313,3586872.449842506
219863.14152410574,3586901.130274339
220255.05443234835,3586929.684136884
220646.96734059096,3586958.112257261
221038.8802488336,3586986.415480759
221430.7931570762,3587014.5946353544
221822.7060653188,3587042.650536419
222214.61897356142,3587070.5840088385
222606.53188180403,3587098.3958477094
222998.44479004663,3587126.0868687266
223390.35769828927,3587153.6578684803
223782.27060653188,3587181.109633951
224174.1835147745,3587208.442938947
224566.0964230171,3587235.658569397
224958.0093312597,3587262.7572940807
225349.9222395023,3587289.7398512303
225741.83514774492,3587316.607010623
226133.74805598755,3587343.3595194155
226525.66096423016,3587369.9981126534
226917.57387247277,3587396.52353031
227309.48678071538,3587422.9364779326
227701.399688958,3587449.2376997094
228093.3125972006,3587475.427926084
228485.22550544323,3587501.5078358506
228877.13841368584,3587527.478152634
229269.05132192845,3587553.339583962
229660.96423017106,3587579.0927861882
230052.87713841366,3587604.738463027
230444.79004665627,3587630.2772950814
230836.7029548989,3587655.7099616434
231228.61586314152,3587681.0371276853
231620.52877138412,3587706.2594477767
232012.44167962673,3587731.3775724443
232404.35458786934,3587756.3921478917
232796.26749611195,3587781.303841369
233188.18040435459,3587806.1133046327
233580.0933125972,3587830.8211690322
233972.0062208398,3587855.42804796
234363.9191290824,3587879.934552246
234755.83203732502,3587904.341313837
235147.74494556763,3587928.6489538345
235539.65785381026,3587952.8580740476
235931.57076205287,3587976.969279049
236323.48367029548,3588000.983174091
236715.3965785381,3588024.90034822
237107.3094867807,3588048.721395242
237499.2223950233,3588072.4468952334
237891.13530326594,3588096.077438537
238283.04821150855,3588119.6135771926
238674.96111975115,3588143.055890245
239066.87402799376,3588166.4049558816
239458.78693623637,3588189.6613291698
239850.69984447898,3588212.825559972
240242.61275272162,3588235.8982031317
240634.52566096422,3588258.879806647
241026.43856920683,3588281.770909369
241418.35147744944,3588304.5720641506
241810.26438569205,3588327.283796736
242202.17729393466,3588349.90663641
242594.0902021773,3588372.4411064703
242986.0031104199,3588394.8877296285
243377.9160186625,3588417.2470290624
243769.82892690512,3588439.519522436
244161.74183514772,3588461.705711828
244553.65474339033,3588483.8061082345
244945.56765163297,3588505.821199227
245337.48055987558,3588527.7514812658
245729.39346811819,3588549.597459565
246121.3063763608,3588571.3596276413
246513.2192846034,3588593.0384758543
246905.132192846,3588614.634476524
247297.04510108865,3588636.1481027794
247688.95800933125,3588657.5798354996
248080.87091757386,3588678.930143171
248472.78382581647,3588700.1995116067
248864.69673405908,3588721.3883815026
249256.6096423017,3588742.497217698
249648.52255054432,3588763.5264954907
250040.43545878693,3588784.4766383176
250432.34836702954,3588805.3481100397
250824.26127527215,3588826.1413608957
251216.17418351475,3588846.8568397425
251608.08709175736,3588867.4949702164
252000.0,3588888.0732453573
